member_id,customer_key,unaltered_customer_key,display_name,level_id,is_deleted,a_naturedescription,a_naturekey,a_natureparentkey,a_naturesorting,a_natureparentkeyms,a_naturemap2planning,a_naturemap2activite
613,645305,645305,645305 CRI-AGFF R64500,65278,false,645305 CRI-AGFF R64500,645305,645,645305,999MS,6XXXXX,PNL_00131
394,666060,666060,666060 Opérateur de pertes de RXD biling R66600,65278,false,666060 Opérateur de pertes de RXD biling R66600,666060,666,666060,666,6XXXXX,PNL_00150
395,647420,647420,647420 Activités sociales - Comité d'#uvres sociales,65278,false,647420 Activités sociales - Comité d'#uvres sociales,647420,647,647420,610MS,6XXXXX,PNL_00131
396,648510,648510,648510 Abondement PPESV-PERCO,65278,false,648510 Abondement PPESV-PERCO,648510,648,648510,320MS,6XXXXX,PNL_00131
397,758200,758200,758200 Produits divers exercices antérieurs R75800,65278,false,758200 Produits divers exercices antérieurs R75800,758200,758,758200,758,7XXXXX,PNL_00040
398,611507,611507,611507 Etude et assistance comptable R61100,65278,false,611507 Etude et assistance comptable R61100,611507,611,611507,611,6XXXXX,PNL_00150
399,611506,611506,611506 Prestation de compression R61100,65278,false,611506 Prestation de compression R61100,611506,611,611506,611,6XXXXX,PNL_00150
403,645360,645360,645360 RECOSUP,65278,false,645360 RECOSUP,645360,645,645360,410MS,6XXXXX,PNL_00131
420,60,60,60 Achats,65278,false,60 Achats,60,6,60,6,,
422,61,61,61 Services extérieurs,65278,false,61 Services extérieurs,61,6,61,6,,
423,62,62,62 Autres services extérieurs,65278,false,62 Autres services extérieurs,62,6,62,6,,
452,616060,616060,616060 Assurances R61600,65278,false,616060 Assurances R61600,616060,616,616060,616,6XXXXX,PNL_00163
453,623700,623700,623700 Publications R62300,65278,false,623700 Publications R62300,623700,623,623700,623,6XXXXX,PNL_00150
456,622850,622850,622850 Frais de formalités R62200,65278,false,622850 Frais de formalités R62200,622850,622,622850,622,6XXXXX,PNL_00150
460,671400,671400,671400 Pertes sur créances irrécouvrables R67800,65278,false,671400 Pertes sur créances irrécouvrables R67800,671400,671,671400,671,6XXXXX,PNL_00150
530,61353x,61353X,61353X Licence,65278,false,61353X Licence,61353X,OP4,61353X,OP4,,
542,613xxx,613XXX,613XXX Location de bureaux,65278,false,613XXX Location de bureaux,613XXX,OP4,613XXX,OP4,,
561,61351x,61351X,61351X Hébergement,65278,false,61351X Hébergement,61351X,OP4,61351X,OP4,,
649,641422,641422,641422 Prime Complément Salaire Conjoint,65278,false,641422 Prime Complément Salaire Conjoint,641422,641,641422,530MS,6XXXXX,PNL_00131
18,7,7,7 - COMPTES DE PRODUITS,65278,false,7 - COMPTES DE PRODUITS,7,Nature_Total,7,Nature_Total,,
629,651200,651200,651200,65278,false,651200,651200,651,651200,651,6XXXXX,PNL_00150
630,606402,606402,606402,65278,false,606402,606402,606,606402,606,6XXXXX,PNL_00150
632,603200,603200,603200,65278,false,603200,603200,603,603200,603,6XXXXX,PNL_00150
633,791810,791810,791810,65278,false,791810,791810,791,791810,791,7XXXXX,PNL_00150
636,661810,661810,661810,65278,false,661810,661810,661,661810,661,6XXXXX,PNL_00150
637,756000,756000,756000 Gains de change sur créances et dettes commerciale,65278,false,756000 Gains de change sur créances et dettes commerciale,756000,756,756000,756,7XXXXX,PNL_00150
640,706415,706415,706415,65278,false,706415,706415,706,706415,706,7XXXXX,PNL_00150
641,706414,706414,706414,65278,false,706414,706414,706,706414,706,7XXXXX,PNL_00150
681,606510,606510,606510,65278,false,606510,606510,606,606510,606,6135YX,PNL_00150
682,661423,661423,661423,65278,false,661423,661423,661,661423,661,6XXXXX,PNL_00179
683,635801,635801,635801,65278,false,635801,635801,635,635801,635,6XXXXX,PNL_00165
1020,787551,787551,787551,65278,false,787551,787551,787,787551,787,7XXXXX,PNL_00174
1045,605003,605003,605003 Fournitures non techniques,65278,false,605003 Fournitures non techniques,605003,605,605003,605,6XXXXX,PNL_00204
1276,687251,687251,687251 Amortissement dérogatoire sur titre,65278,false,687251 Amortissement dérogatoire sur titre,687251,687,687251,687,6XXXXX,PNL_00175
1544,708802,708802,708802 autre produit BU H2,65278,false,708802 autre produit BU H2,708802,708,708802,708,7XXXXX,PNL_00150
1545,708811,708811,708811 autre produit BU MED,65278,false,708811 autre produit BU MED,708811,708,708811,708,7XXXXX,PNL_00150
297,766100,766100,766100 Gains de change non réalisés UXD R76600,65278,false,766100 Gains de change non réalisés UXD R76600,766100,766,766100,766,7XXXXX,PNL_00150
298,768400,768400,768400 Intérêts compte courant Groupe R76820,65278,false,768400 Intérêts compte courant Groupe R76820,768400,768,768400,768,7XXXXX,PNL_00176
372,706704,706704,706704 Droits de transit AM R70600,65278,false,706704 Droits de transit AM R70600,706704,706,706704,706,7XXXXX,PNL_00150
507,613561,613561,613561 Location matériels techniques - de 6 mois R61300,65278,false,613561 Location matériels techniques - de 6 mois R61300,613561,613,613561,613,6XXXXX,PNL_00150
558,633300,633300,633300 Taxe Formation Professionnelle,65278,false,633300 Taxe Formation Professionnelle,633300,633,633300,820MS,6XXXXX,PNL_00131
559,612200,612200,612200 Crédit - bail d'équipement de bureau R61100,65278,false,612200 Crédit - bail d'équipement de bureau R61100,612200,612,612200,612,6XXXXX,PNL_00150
1540,408400,408400,408400 FRS. Compte EM/EF CA,65278,false,408400 FRS. Compte EM/EF CA,408400,4,408400,4,,BSH_00009
1541,601103,601103,601103 Ach. Stk Quotas gaz,65278,false,601103 Ach. Stk Quotas gaz,601103,601,601103,601,6XXXXX,PNL_00150
684,708801,708801,708801 Autres produits d'activités annexes,65278,false,708801 Autres produits d'activités annexes,708801,708,708801,708,7XXXXX,PNL_00133
1573,207200,207200,207200 Clientèle,65278,false,207200 Clientèle,207200,2,207200,2,,BSH_00001
1574,215343,215343,215343 Unité Autoprod Energ,65278,false,215343 Unité Autoprod Energ,215343,2,215343,2,,BSH_00002
1575,215503,215503,215503 Mat. Méthanisation,65278,false,215503 Mat. Méthanisation,215503,2,215503,2,,BSH_00002
1576,280720,280720,280720 Amo. Clientèle,65278,false,280720 Amo. Clientèle,280720,2,280720,2,,BSH_00001
1577,281544,281544,281544 Amort. Unit Energie,65278,false,281544 Amort. Unit Energie,281544,2,281544,3,,BSH_00002
1578,281552,281552,281552 Amort.Mat.Méthanisat,65278,false,281552 Amort.Mat.Méthanisat,281552,2,281552,2,,BSH_00002
1579,297120,297120,297120 Dép.aut. titre immo,65278,false,297120 Dép.aut. titre immo,297120,2,297120,2,,BSH_00003
1580,409999,409999,409999 Dem. acomptes fourn.,65278,false,409999 Dem. acomptes fourn.,409999,4,409999,4,,BSH_00009
1582,512859,512859,512859 BNP TAE,65278,false,512859 BNP TAE,512859,5,512859,5,,BSH_00019
631,615210,615210,615210 Assurance TSU et cargaison,65278,false,615210 Assurance TSU et cargaison,615210,615,615210,615,6XXXXX,PNL_00150
1542,8,8,8 - COMPTES TECHNIQUES,65278,false,8 - COMPTES TECHNIQUES,8,Nature_Total,8,Nature_MS,,
1507,nature_statistic,Nature_Statistic,Nature Statistic,65278,false,Nature Statistic,Nature_Statistic,Nature_Root,NATS,,,
650,686200,686200,686200 DP Dep. Fin. Diff,65278,false,686200 DP Dep. Fin. Diff,686200,686,686200,686,6XXXXX,PNL_00182
652,781570,781570,781570 Rep proc restr coura,65278,false,781570 Rep proc restr coura,781570,781,781570,781,7XXXXX,PNL_00190
634,681160,681160,681160 DA Branch/PL,65278,false,681160 DA Branch/PL,681160,681,681160,681,6XXXXX,PNL_00171
638,681570,681570,681570 DP Restructurations,65278,false,681570 DP Restructurations,681570,681,681570,681,6XXXXX,PNL_00190
1583,661424,661424,661424 Apurem. couverture,65278,false,661424 Apurem. couverture,661424,661,661424,661,6XXXXX,PNL_00180
1079,550ms,550MS,5.5. Indemnités repas,65278,false,5.5. Indemnités repas,550MS,,550MS,05MS,,
1086,530ms,530MS,5.3. Primes à caractère familial,65278,false,5.3. Primes à caractère familial,530MS,,530MS,05MS,,
1091,112ms,112MS,11.2. Indemnités licenciement,65278,false,11.2. Indemnités licenciement,112MS,,112MS,11MS,,
1587,787252,787252,787252 RA dérog. compl,65278,false,787252 RA dérog. compl,787252,787,787252,787,7XXXXX,PNL_00175
64,675100,675100,675100 Valeur comptable immo incorporelles cédées R67800,65278,false,675100 Valeur comptable immo incorporelles cédées R67800,675100,675,675100,675,6XXXXX,PNL_00174
221,661421,661421,661421 Intérêts Emprunt RCF 2015 Transport R66110,65278,false,661421 Intérêts Emprunt RCF 2015 Transport R66110,661421,661,661421,661,6XXXXX,PNL_00181
501,778800,778800,778800 Autres produits exceptionnels R77800,65278,false,778800 Autres produits exceptionnels R77800,778800,778,778800,778,7XXXXX,PNL_00174
1588,296110,296110,296110 Prov / titres dans les sociétés liées consolidées,65278,false,296110 Prov / titres dans les sociétés liées consolidées,296110,2,296110,2,,BSH_00003
1178,512853,512853,512853 Caisse d'épargne,65278,false,512853 Caisse d'épargne,512853,5,512853,5,,BSH_00019
1589,686611,686611,686611 Dot Prov titres des sociétés liées consolidées,65278,false,686611 Dot Prov titres des sociétés liées consolidées,686611,686,686611,686,6XXXXX,PNL_00211
1639,108000,108000,108000 Dotations consomptib,65278,false,108000 Dotations consomptib,108000,10,108000,10,,BSH_00024
1543,800641,800641,800641 Annulation Capitalisation,65278,false,800641 Annulation Capitalisation,800641,8,800641,8,6XXXXX,PNL_00132
1606,842641,842641,842641 Capitalisation TbD,65278,false,842641 Capitalisation TbD,842641,8,842641,8,7XXXXX,PNL_00132
1096,240ms,240MS,2.4. Charges sociales sur congés et primes,65278,false,2.4. Charges sociales sur congés et primes,240MS,,240MS,02MS,,
1097,510ms,510MS,5.1. Indemnités liées à la mobilité géographique,65278,false,5.1. Indemnités liées à la mobilité géographique,510MS,,510MS,05MS,,
1098,120ms,120MS,1.2. Congés payés,65278,false,1.2. Congés payés,120MS,,120MS,01MS,,
1100,810ms,810MS,8.1. Effort à la Construction,65278,false,8.1. Effort à la Construction,810MS,,810MS,08MS,,
1108,910ms,910MS,9.1. Intérimaire,65278,false,9.1. Intérimaire,910MS,,910MS,09MS,,
1089,101ms,101MS,10.1. Remplacement CICE,65278,false,10.1. Remplacement CICE,101MS,,101MS,10MS,,
1309,447310,447310,447310,65278,false,447310,447310,4,447310,4,,BSH_00011
1145,163004,163004,163004 Emprunt obligataire 2020,65278,false,163004 Emprunt obligataire 2020,163004,16,163004,16,,BSH_00018
1078,430ms,430MS,4.3.Malakoff Mederic,65278,false,4.3.Malakoff Mederic,430MS,,430MS,04MS,,
1080,310ms,310MS,3.1. PEG,65278,false,3.1. PEG,310MS,,310MS,03MS,,
1081,410ms,410MS,4.1. RECOSUP,65278,false,4.1. RECOSUP,410MS,,410MS,04MS,,
1082,121ms,121MS,12.1 Transfert de charges d'exploitation,65278,false,12.1 Transfert de charges d'exploitation,121MS,,121MS,12MS,,
1083,230ms,230MS,2.3. Assedic,65278,false,2.3. Assedic,230MS,,230MS,02MS,,
1087,110ms,110MS,1.1. Salaires,65278,false,1.1. Salaires,110MS,,110MS,01MS,,
1088,330ms,330MS,3.3. CET,65278,false,3.3. CET,330MS,,330MS,03MS,,
1090,210ms,210MS,2.1. Cotisations URSSAF,65278,false,2.1. Cotisations URSSAF,210MS,,210MS,02MS,,
1180,512855,512855,512855 Unicredit,65278,false,512855 Unicredit,512855,5,512855,5,,BSH_00019
1105,830ms,830MS,8.3. Taxe d'apprentissage,65278,false,8.3. Taxe d'apprentissage,830MS,,830MS,08MS,,
1107,420ms,420MS,4.2. MUTUELLE,65278,false,4.2. MUTUELLE,420MS,,420MS,04MS,,
1109,560ms,560MS,5.6. Be positif,65278,false,5.6. Be positif,560MS,,560MS,05MS,,
1111,340ms,340MS,3.4. Frais Amundi,65278,false,3.4. Frais Amundi,340MS,,340MS,03MS,,
1116,540ms,540MS,5.4. IFC,65278,false,5.4. IFC,540MS,,540MS,05MS,,
1117,320ms,320MS,3.2. PERCOG,65278,false,3.2. PERCOG,320MS,,320MS,03MS,,
1120,250ms,250MS,2.5. Autres charges sociales,65278,false,2.5. Autres charges sociales,250MS,,250MS,02MS,,
1122,130ms,130MS,1.3. Primes et gratifications,65278,false,1.3. Primes et gratifications,130MS,,130MS,01MS,,
1546,401999,401999,401999 Cpt Tech Reprise FRN,65278,false,401999 Cpt Tech Reprise FRN,401999,4,401999,4,,SAP_T4019
780,205800,205800,205800 Logiciels,65278,false,205800 Logiciels,205800,2,205800,2,,BSH_00001
1110,520ms,520MS,5.2. Indemnité transport,65278,false,5.2. Indemnité transport,520MS,,520MS,05MS,,
1112,220ms,220MS,2.2 Cotisations retraites complémentaires,65278,false,2.2 Cotisations retraites complémentaires,220MS,,220MS,02MS,,
1113,440ms,440MS,"4.4.Médecine du travail, Assistante sociale",65278,false,"4.4.Médecine du travail, Assistante sociale",440MS,,440MS,04MS,,
1115,111ms,111MS,11.1. Indemnités de départ,65278,false,11.1. Indemnités de départ,111MS,,111MS,11MS,,
1581,411999,411999,411999 Cpt Tech Reprise CLT,65278,false,411999 Cpt Tech Reprise CLT,411999,4,411999,4,,SAP_T4119
1126,820ms,820MS,8.2. Formation professionnelle continue,65278,false,8.2. Formation professionnelle continue,820MS,,820MS,08MS,,
1128,150ms,150MS,1.5. Valorisation de la performance,65278,false,1.5. Valorisation de la performance,150MS,,150MS,01MS,,
1000,106810,106810,106810,65278,false,106810,106810,10,106810,10,,BSH_00024
744,138001,138001,138001 Subventions en-cours corp,65278,false,138001 Subventions en-cours corp,138001,13,138001,13,,BSH_00028
1344,138002,138002,138002 Subventions en-cours incorp,65278,false,138002 Subventions en-cours incorp,138002,13,138002,13,,BSH_00028
741,120000,120000,120000 Resultat de l'exercice - Gains,65278,false,120000 Resultat de l'exercice - Gains,120000,12,120000,12,,BSH_00025
743,138000,138000,138000 Subventions clients install. fixes de transport,65278,false,138000 Subventions clients install. fixes de transport,138000,13,138000,13,,BSH_00028
906,444000,444000,444000 Etat - CICE,65278,false,444000 Etat - CICE,444000,4,444000,4,,BSH_00012
745,138010,138010,138010 Subventions clients install. complexes,65278,false,138010 Subventions clients install. complexes,138010,13,138010,13,,BSH_00028
746,138800,138800,138800 Amort subventions clients install fixes transport,65278,false,138800 Amort subventions clients install fixes transport,138800,13,138800,13,,BSH_00028
747,138810,138810,138810 Amort subventions clients install complexes,65278,false,138810 Amort subventions clients install complexes,138810,13,138810,13,,BSH_00028
748,142400,142400,142400 Provision pour investissements,65278,false,142400 Provision pour investissements,142400,14,142400,14,,BSH_00014
749,143100,143100,143100 Provisions pour hausse des prix,65278,false,143100 Provisions pour hausse des prix,143100,14,143100,14,,BSH_00014
751,151100,151100,151100 Provision pour litiges autres que fiscaux,65278,false,151100 Provision pour litiges autres que fiscaux,151100,15,151100,15,,BSH_00015
752,153101,153101,153101 MIP ex Total SA,65278,false,153101 MIP ex Total SA,153101,15,153101,15,,BSH_00015
753,153102,153102,153102 MIP ex ELF EP,65278,false,153102 MIP ex ELF EP,153102,15,153102,15,,BSH_00015
756,153301,153301,153301 Garantie retraite ex Total SA,65278,false,153301 Garantie retraite ex Total SA,153301,15,153301,15,,BSH_00015
757,153401,153401,153401 IFC ex Total SA,65278,false,153401 IFC ex Total SA,153401,15,153401,15,,BSH_00015
758,153501,153501,153501 Solde compt.ex TOTAL,65278,false,153501 Solde compt.ex TOTAL,153501,15,153501,15,,BSH_00015
759,153502,153502,153502 Solde compt.ex ELF EP,65278,false,153502 Solde compt.ex ELF EP,153502,15,153502,15,,BSH_00015
760,154100,154100,154100 Provision pour restructuration courant,65278,false,154100 Provision pour restructuration courant,154100,15,154100,15,,BSH_00015
764,158203,158203,158203 Provision contentieux RH,65278,false,158203 Provision contentieux RH,158203,15,158203,15,,BSH_00015
765,163000,163000,163000 Emprunt obligataire 2011,65278,false,163000 Emprunt obligataire 2011,163000,16,163000,16,,BSH_00018
766,163001,163001,163001 Emprunt obligataire 2015,65278,false,163001 Emprunt obligataire 2015,163001,16,163001,16,,BSH_00018
767,163002,163002,163002 Emprunt obligataire PP 2015,65278,false,163002 Emprunt obligataire PP 2015,163002,16,163002,16,,BSH_00018
771,168000,168000,168000 Autres emprunts-dettes similaires,65278,false,168000 Autres emprunts-dettes similaires,168000,16,168000,16,,BSH_00016
777,185000,185000,185000 Solde d'Interventure,65278,false,185000 Solde d'Interventure,185000,18,185000,18,,BSH_00019
779,205201,205201,205201 Brevets,65278,false,205201 Brevets,205201,2,205201,2,,BSH_00001
787,213100,213100,213100 Immeubles de bureau,65278,false,213100 Immeubles de bureau,213100,2,213100,2,,BSH_00002
788,213101,213101,213101 Immeubles d'exploitation,65278,false,213101 Immeubles d'exploitation,213101,2,213101,2,,BSH_00002
791,215340,215340,215340 Installations de stockage souterrain,65278,false,215340 Installations de stockage souterrain,215340,2,215340,2,,BSH_00002
792,215341,215341,215341 Gaz coussin,65278,false,215341 Gaz coussin,215341,2,215341,2,,BSH_00002
793,215361,215361,215361 Canalisations,65278,false,215361 Canalisations,215361,2,215361,2,,BSH_00002
794,215366,215366,215366 Branchements / Postes de Livraison,65278,false,215366 Branchements / Postes de Livraison,215366,2,215366,2,,BSH_00002
795,215371,215371,215371 Stations de compression,65278,false,215371 Stations de compression,215371,2,215371,2,,BSH_00002
796,215376,215376,215376 Autres installations exploitation,65278,false,215376 Autres installations exploitation,215376,2,215376,2,,BSH_00002
797,215500,215500,215500 Equipement / Outillage industriel,65278,false,215500 Equipement / Outillage industriel,215500,2,215500,2,,BSH_00002
798,215502,215502,215502 Installations techniques,65278,false,215502 Installations techniques,215502,2,215502,2,,BSH_00002
805,231000,231000,231000 Immobilisations corporelles en-cours,65278,false,231000 Immobilisations corporelles en-cours,231000,2,231000,2,,BSH_00002
806,231999,231999,231999 Immobilisations corporelles en-cours,65278,false,231999 Immobilisations corporelles en-cours,231999,2,231999,2,,BSH_00002
807,232000,232000,232000 Immobilisations incorporelles en-cours,65278,false,232000 Immobilisations incorporelles en-cours,232000,2,232000,2,,BSH_00001
808,232999,232999,232999 Immobilisations incorporelles en-cours,65278,false,232999 Immobilisations incorporelles en-cours,232999,2,232999,2,,BSH_00001
813,274321,274321,274321 Plan Action. 2006,65278,false,274321 Plan Action. 2006,274321,2,274321,2,,BSH_00003
814,274322,274322,274322 Plan Action. 2008,65278,false,274322 Plan Action. 2008,274322,2,274322,2,,BSH_00003
815,274323,274323,274323 Plan Action. 2011,65278,false,274323 Plan Action. 2011,274323,2,274323,2,,BSH_00003
819,280522,280522,280522 Amort brevets,65278,false,280522 Amort brevets,280522,2,280522,2,,BSH_00001
820,280580,280580,280580 Amortissement des logiciels,65278,false,280580 Amortissement des logiciels,280580,2,280580,2,,BSH_00001
821,280810,280810,280810 Amort Droits de transit,65278,false,280810 Amort Droits de transit,280810,2,280810,2,,BSH_00001
823,281310,281310,281310 Amort Immeubles de bureau,65278,false,281310 Amort Immeubles de bureau,281310,2,281310,2,,BSH_00002
824,281311,281311,281311 Amort Immeubles d'exploitation,65278,false,281311 Amort Immeubles d'exploitation,281311,2,281311,2,,BSH_00002
827,281534,281534,281534 Amort installations de stockage souterrain,65278,false,281534 Amort installations de stockage souterrain,281534,2,281534,2,,BSH_00002
828,281535,281535,281535 Amort. Gaz coussin,65278,false,281535 Amort. Gaz coussin,281535,2,281535,2,,BSH_00002
829,281536,281536,281536 Amort coussin manuel,65278,false,281536 Amort coussin manuel,281536,2,281536,2,,BSH_00002
830,281540,281540,281540 Amort. Canalisations,65278,false,281540 Amort. Canalisations,281540,2,281540,2,,BSH_00002
831,281541,281541,281541 Amort. Branchements / Postes de Livraison,65278,false,281541 Amort. Branchements / Postes de Livraison,281541,2,281541,2,,BSH_00002
832,281542,281542,281542 Amort. Stations de compression,65278,false,281542 Amort. Stations de compression,281542,2,281542,2,,BSH_00002
833,281543,281543,281543 Amort. Autres installations annexes,65278,false,281543 Amort. Autres installations annexes,281543,2,281543,2,,BSH_00002
874,425804,425804,425804 Part agent/Cantine Lussagnet,65278,false,425804 Part agent/Cantine Lussagnet,425804,4,425804,4,,BSH_00010
835,281551,281551,281551 Amort.Installations techniques,65278,false,281551 Amort.Installations techniques,281551,2,281551,2,,BSH_00002
876,427000,427000,427000 Personnel - Opposition,65278,false,427000 Personnel - Opposition,427000,4,427000,4,,BSH_00010
843,321100,321100,321100 Stock de gaz,65278,false,321100 Stock de gaz,321100,3,321100,3,,BSH_00007
845,322000,322000,322000 Stock de fournitures consommables,65278,false,322000 Stock de fournitures consommables,322000,3,322000,3,,BSH_00007
846,335000,335000,335000 Travaux en-cours,65278,false,335000 Travaux en-cours,335000,3,335000,3,,BSH_00007
848,401100,401100,401100 Fournisseurs - Groupe,65278,false,401100 Fournisseurs - Groupe,401100,4,401100,4,,BSH_00009
849,401200,401200,401200 Fournisseurs - Hors groupe,65278,false,401200 Fournisseurs - Hors groupe,401200,4,401200,4,,BSH_00009
850,401700,401700,401700 Fournisseurs - Retenues de garantie,65278,false,401700 Fournisseurs - Retenues de garantie,401700,4,401700,4,,BSH_00009
851,408000,408000,408000 Fournisseurs - compte de compensation GR/IR,65278,false,408000 Fournisseurs - compte de compensation GR/IR,408000,4,408000,4,,BSH_00009
852,408100,408100,408100 Fournisseurs - Factures non parvenues - Groupe,65278,false,408100 Fournisseurs - Factures non parvenues - Groupe,408100,4,408100,4,,BSH_00009
853,408200,408200,408200 Fournisseurs - Factures non parvenues-Hors Groupe,65278,false,408200 Fournisseurs - Factures non parvenues-Hors Groupe,408200,4,408200,4,,BSH_00009
855,411100,411100,411100 Clients - Groupe,65278,false,411100 Clients - Groupe,411100,4,411100,4,,BSH_00008
856,411200,411200,411200 Clients - hors groupe,65278,false,411200 Clients - hors groupe,411200,4,411200,4,,BSH_00008
857,416000,416000,416000 Clients douteux ou litigieux,65278,false,416000 Clients douteux ou litigieux,416000,4,416000,4,,BSH_00008
858,416100,416100,416100 Clients douteux EAG,65278,false,416100 Clients douteux EAG,416100,4,416100,4,,BSH_00008
863,420001,420001,420001 Personnel-(cpte techn),65278,false,420001 Personnel-(cpte techn),420001,4,420001,4,,BSH_00011
869,425000,425000,425000 Personnel - Avances et acomptes sur salaires,65278,false,425000 Personnel - Avances et acomptes sur salaires,425000,4,425000,4,,BSH_00010
870,425100,425100,425100 Personnel - Avances sur missions,65278,false,425100 Personnel - Avances sur missions,425100,4,425100,4,,BSH_00010
872,425802,425802,425802 Part agent/Cantine Avenance,65278,false,425802 Part agent/Cantine Avenance,425802,4,425802,4,,BSH_00010
873,425803,425803,425803 Part agent/Tickets restaurant,65278,false,425803 Part agent/Tickets restaurant,425803,4,425803,4,,BSH_00010
875,425805,425805,425805 Part agent/CESU,65278,false,425805 Part agent/CESU,425805,4,425805,4,,BSH_00011
879,428201,428201,428201 Pers. Dettes prov transfert solde ind. Ex TOTAL,65278,false,428201 Pers. Dettes prov transfert solde ind. Ex TOTAL,428201,4,428201,4,,BSH_00010
880,428202,428202,428202 Pers. Dettes prov transfert solde ind. Ex ELF EP,65278,false,428202 Pers. Dettes prov transfert solde ind. Ex ELF EP,428202,4,428202,4,,BSH_00010
887,437001,437001,437001 Urrpimmec,65278,false,437001 Urrpimmec,437001,4,437001,4,,BSH_00011
888,437002,437002,437002 Assedic,65278,false,437002 Assedic,437002,4,437002,4,,BSH_00011
889,437004,437004,437004 Cri-Retraite,65278,false,437004 Cri-Retraite,437004,4,437004,4,,BSH_00011
891,437006,437006,437006 Urc-Retraite,65278,false,437006 Urc-Retraite,437006,4,437006,4,,BSH_00011
892,437007,437007,437007 Versements volontaires PEG,65278,false,437007 Versements volontaires PEG,437007,4,437007,4,,BSH_00011
893,437008,437008,437008 PEC,65278,false,437008 PEC,437008,4,437008,4,,BSH_00011
894,437009,437009,437009 Cri-Agff,65278,false,437009 Cri-Agff,437009,4,437009,4,,BSH_00011
895,437010,437010,437010 Urc-Agff,65278,false,437010 Urc-Agff,437010,4,437010,4,,BSH_00011
896,437011,437011,437011 CNP-Recosup,65278,false,437011 CNP-Recosup,437011,4,437011,4,,BSH_00011
897,437012,437012,437012 MIP,65278,false,437012 MIP,437012,4,437012,4,,BSH_00011
898,437013,437013,437013 PPESV-PERCO,65278,false,437013 PPESV-PERCO,437013,4,437013,4,,BSH_00011
899,437014,437014,437014 PEE,65278,false,437014 PEE,437014,4,437014,4,,BSH_00011
909,445200,445200,445200 TVA intracommunautaire - Biens,65278,false,445200 TVA intracommunautaire - Biens,445200,4,445200,4,,BSH_00013
910,445210,445210,445210 TVA intracommunautaire Prestations,65278,false,445210 TVA intracommunautaire Prestations,445210,4,445210,4,,BSH_00013
913,445213,445213,445213 TVA hors CEE - inves,65278,false,445213 TVA hors CEE - inves,445213,4,445213,4,,BSH_00013
914,445214,445214,445214 TVA hors UE prestations,65278,false,445214 TVA hors UE prestations,445214,4,445214,4,,BSH_00013
918,445621,445621,445621 TVA - LASM,65278,false,445621 TVA - LASM,445621,4,445621,4,,BSH_00013
921,445662,445662,445662 TVA intracommunautaire biens,65278,false,445662 TVA intracommunautaire biens,445662,4,445662,4,,BSH_00013
922,445663,445663,445663 TVA intracommunautaire Prestations,65278,false,445663 TVA intracommunautaire Prestations,445663,4,445663,4,,BSH_00013
925,445666,445666,445666 TVA hors CEE - inves,65278,false,445666 TVA hors CEE - inves,445666,4,445666,4,,BSH_00013
926,445667,445667,445667 TVA hors UE prestations,65278,false,445667 TVA hors UE prestations,445667,4,445667,4,,BSH_00013
930,445712,445712,445712 TVA - LASM,65278,false,445712 TVA - LASM,445712,4,445712,4,,BSH_00013
934,445860,445860,445860 TVA ded/factures non parvenue,65278,false,445860 TVA ded/factures non parvenue,445860,4,445860,4,,BSH_00013
936,447100,447100,447100 Taxe professionnelle,65278,false,447100 Taxe professionnelle,447100,4,447100,4,,BSH_00014
937,447111,447111,447111 Acomptes CFE,65278,false,447111 Acomptes CFE,447111,4,447111,4,,BSH_00014
938,447112,447112,447112 Acomptes CVAE,65278,false,447112 Acomptes CVAE,447112,4,447112,4,,BSH_00014
939,447300,447300,447300 Taxe d'apprentissage,65278,false,447300 Taxe d'apprentissage,447300,4,447300,4,,BSH_00011
940,447400,447400,447400 Investissement obligatoire,65278,false,447400 Investissement obligatoire,447400,4,447400,4,,BSH_00011
941,447500,447500,447500 TGAP Mont,65278,false,447500 TGAP Mont,447500,4,447500,4,,BSH_00014
942,447501,447501,447501 TGAP Barbaira,65278,false,447501 TGAP Barbaira,447501,4,447501,4,,BSH_00014
945,451150,451150,451150 Mouvt gaz < 1998 EAG,65278,false,451150 Mouvt gaz < 1998 EAG,451150,4,451150,4,,BSH_00018
946,451600,451600,451600 Total Treasury TIGF EUR,65278,false,451600 Total Treasury TIGF EUR,451600,4,451600,4,,BSH_00019
947,451602,451602,451602 Sofax TSGF,65278,false,451602 Sofax TSGF,451602,4,451602,4,,BSH_00019
948,451603,451603,451603 Sofax TTGF,65278,false,451603 Sofax TTGF,451603,4,451603,4,,BSH_00019
949,451610,451610,451610 Total Treasury TIGF USD,65278,false,451610 Total Treasury TIGF USD,451610,4,451610,4,,BSH_00019
950,451900,451900,451900 Provisions/Mouvts gaz < 1998 EAG,65278,false,451900 Provisions/Mouvts gaz < 1998 EAG,451900,4,451900,4,,BSH_00014
951,455100,455100,455100 Compte courant Declaranet,65278,false,455100 Compte courant Declaranet,455100,4,455100,4,,BSH_00014
983,512850,512850,512850 NATIXIS TIGF,65278,false,512850 NATIXIS TIGF,512850,5,512850,5,,BSH_00019
954,467002,467002,467002 Contributions inactifs,65278,false,467002 Contributions inactifs,467002,4,467002,4,,BSH_00014
955,467003,467003,467003 Compte d'attente IMP,65278,false,467003 Compte d'attente IMP,467003,4,467003,4,,BSH_00014
